id,name,brand,category,price,description,stock,rating
SPK1272,ClearSound v57789,BeatBox,speaker,321.84,Speaker delivering wireless connectivity.,133,3.8
TV1273,Cinema TV v80651,ViewTech,smart_tv,2842.87,65 inch smart TV with HDR support.,68,3.8
SPK1274,Bass Boost v74149,BeatBox,speaker,258.62,Speaker delivering wireless connectivity.,180,0.0
SPK1275,Audio Pro v18252,SoundCo,speaker,51.7,Speaker delivering compact design.,20,0.0
SP1276,SmartPhone X v45942,NextCom,smartphone,986.71,Smartphone with long-lasting battery.,91,3.8
SPK1277,ClearSound v12850,AudioMax,speaker,348.5,Speaker delivering compact design.,80,4.4
TV1278,SmartView TV v61643,ViewTech,smart_tv,2776.51,50 inch smart TV with 4K resolution.,129,0.0
SPK1279,Audio Pro v10962,BassLine,speaker,263.17,Speaker delivering deep bass.,141,4.0
SPK1280,Bass Boost v26077,AudioMax,speaker,108.35,Speaker delivering deep bass.,199,3.0
LP1281,Business Mate v87137,EconCo,laptop,628.98,14 inch laptop featuring long battery life.,106,3.7
LP1282,Econo Note v89287,EconCo,laptop,780.01,17 inch laptop featuring long battery life.,91,4.0
TV1283,Cinema TV v38944,Spectra,smart_tv,2963.59,75 inch smart TV with smart connectivity.,122,0.0
SP1284,Maxi Phone v8101,RivalTech,smartphone,228.66,Smartphone with 5G connectivity.,164,4.2
SP1285,Maxi Phone v44144,Futura,smartphone,1134.35,Smartphone with vivid display.,28,4.3
SPK1286,Bass Boost v20959,AudioMax,speaker,470.91,Speaker delivering wireless connectivity.,56,3.7
LP1287,Pro Book v89854,EconCo,laptop,1845.53,14 inch laptop featuring high performance graphics.,88,5.0
TV1288,SmartView TV v33949,UltraVision,smart_tv,1693.66,40 inch smart TV with sleek design.,73,3.5
LP1289,Performance Pro v52958,UltraComp,laptop,676.21,17 inch laptop featuring long battery life.,124,3.2
LP1290,Business Mate v54241,EconCo,laptop,1898.28,17 inch laptop featuring high performance graphics.,28,3.6
LP1291,Performance Pro v34686,NextGen,laptop,1336.04,15.6 inch laptop featuring latest processor.,157,4.5
SP1292,Mobile Z v9575,NextCom,smartphone,501.68,Smartphone with vivid display.,118,3.8
SP1293,Maxi Phone v91192,Futura,smartphone,1071.39,Smartphone with advanced camera system.,2,4.0
SPK1294,Bass Boost v83788,AudioMax,speaker,65.44,Speaker delivering crystal clear sound.,162,3.5
SP1295,Maxi Phone v13083,NextCom,smartphone,358.91,Smartphone with 5G connectivity.,5,4.2
SPK1296,ClearSound v15971,AudioMax,speaker,209.44,Speaker delivering wireless connectivity.,96,0.0
LP1297,Ultra Thin v96211,TechCo,laptop,1109.08,15.6 inch laptop featuring long battery life.,85,3.2
SPK1298,Audio Pro v93313,AudioMax,speaker,395.14,Speaker delivering crystal clear sound.,29,3.5
TV1299,SmartView TV v20012,CinemaCo,smart_tv,1609.64,75 inch smart TV with smart connectivity.,130,3.8
LP1300,Performance Pro v97625,NextGen,laptop,867.01,14 inch laptop featuring latest processor.,192,4.3
TV1301,SmartView TV v53113,UltraVision,smart_tv,1796.72,65 inch smart TV with 4K resolution.,89,0.0
TV1302,Infinity TV v33618,CinemaCo,smart_tv,2685.41,65 inch smart TV with sleek design.,149,4.0
TV1303,Ultra TV v21733,ViewTech,smart_tv,2276.62,65 inch smart TV with 4K resolution.,129,3.9
TV1304,Infinity TV v39548,CinemaCo,smart_tv,2819.66,65 inch smart TV with 4K resolution.,117,4.0
TV1305,Cinema TV v8565,Spectra,smart_tv,1728.34,75 inch smart TV with 4K resolution.,72,4.2
SPK1306,BoomBox v76804,AudioMax,speaker,64.73,Speaker delivering crystal clear sound.,170,4.5
LP1307,Performance Pro v56708,EconCo,laptop,1870.32,15.6 inch laptop featuring long battery life.,135,5.0
SP1308,Fusion Phone v98395,Futura,smartphone,604.26,Smartphone with 5G connectivity.,166,3.7
TV1309,Infinity TV v31980,CinemaCo,smart_tv,2447.36,55 inch smart TV with HDR support.,156,4.5
LP1310,Ultra Thin v49426,NextGen,laptop,320.8,17 inch laptop featuring high performance graphics.,142,4.2
SP1311,Fusion Phone v96940,Futura,smartphone,248.01,Smartphone with vivid display.,11,4.0
TV1312,Infinity TV v4622,ViewTech,smart_tv,2415.89,65 inch smart TV with sleek design.,29,4.0
LP1313,Ultra Thin v19808,EconCo,laptop,1397.15,17 inch laptop featuring latest processor.,141,0.0
LP1314,Ultra Thin v92872,UltraComp,laptop,516.09,13.3 inch laptop featuring long battery life.,181,4.5
TV1315,Infinity TV v99560,CinemaCo,smart_tv,1501.7,75 inch smart TV with smart connectivity.,136,4.5
LP1316,Ultra Thin v58028,UltraComp,laptop,362.85,14 inch laptop featuring lightweight design.,38,0.0
LP1317,Performance Pro v41727,TechCo,laptop,1253.82,15.6 inch laptop featuring latest processor.,183,4.0
TV1318,SmartView TV v94182,ViewTech,smart_tv,585.59,55 inch smart TV with HDR support.,73,4.2
SPK1319,BoomBox v62212,SoundCo,speaker,270.36,Speaker delivering compact design.,167,3.5
SPK1320,Bass Boost v17490,AudioMax,speaker,360.21,Speaker delivering crystal clear sound.,121,4.0
LP1321,Pro Book v36325,TechCo,laptop,348.85,13.3 inch laptop featuring long battery life.,32,3.8
LP1322,Pro Book v31254,NextGen,laptop,1536.18,17 inch laptop featuring high performance graphics.,195,3.8
LP1323,Ultra Thin v81002,EconCo,laptop,564.84,14 inch laptop featuring long battery life.,139,4.5
LP1324,Econo Note v22871,UltraComp,laptop,1948.48,14 inch laptop featuring long battery life.,31,0.0
SP1325,Mobile Z v78112,TechCo,smartphone,323.38,Smartphone with advanced camera system.,87,3.6
LP1326,Ultra Thin v1547,TechCo,laptop,661.98,13.3 inch laptop featuring lightweight design.,67,4.2
SP1327,SmartPhone X v5600,RivalTech,smartphone,744.14,Smartphone with vivid display.,147,4.0
SPK1328,SoundWave v55004,AudioMax,speaker,148.26,Speaker delivering crystal clear sound.,174,3.8
LP1329,Econo Note v7954,TechCo,laptop,489.93,15.6 inch laptop featuring high performance graphics.,113,4.5
SP1330,Mobile Z v66619,RivalTech,smartphone,681.52,Smartphone with 5G connectivity.,113,3.5
SPK1331,SoundWave v57572,SoundCo,speaker,380.59,Speaker delivering crystal clear sound.,21,4.0
LP1332,Econo Note v77762,EconCo,laptop,1720.19,17 inch laptop featuring high performance graphics.,187,3.8
SPK1333,ClearSound v27432,BassLine,speaker,211.62,Speaker delivering wireless connectivity.,41,4.5
TV1334,SmartView TV v95113,CinemaCo,smart_tv,2860.47,65 inch smart TV with HDR support.,120,4.2
SP1335,SmartPhone X v35818,NextCom,smartphone,850.07,Smartphone with 5G connectivity.,130,0.0
SP1336,SmartPhone X v58174,NextCom,smartphone,665.74,Smartphone with advanced camera system.,31,4.0
LP1337,Econo Note v98764,EconCo,laptop,1973.79,17 inch laptop featuring long battery life.,104,3.5
TV1338,SmartView TV v14723,Spectra,smart_tv,1701.91,40 inch smart TV with 4K resolution.,171,3.5
LP1339,Performance Pro v28727,UltraComp,laptop,1020.59,14 inch laptop featuring high performance graphics.,99,3.6
LP1340,Business Mate v75210,UltraComp,laptop,992.24,14 inch laptop featuring long battery life.,23,3.9
TV1341,Vivid TV v87435,CinemaCo,smart_tv,2737.94,40 inch smart TV with sleek design.,171,3.8
TV1342,Cinema TV v21976,CinemaCo,smart_tv,1509.05,75 inch smart TV with 4K resolution.,110,4.5
LP1343,Pro Book v97795,NextGen,laptop,618.56,17 inch laptop featuring high performance graphics.,187,4.8
LP1344,Ultra Thin v46656,EconCo,laptop,1496.63,14 inch laptop featuring latest processor.,86,3.8
SP1345,Mobile Z v39718,RivalTech,smartphone,544.72,Smartphone with 5G connectivity.,146,3.0
TV1346,SmartView TV v6700,ViewTech,smart_tv,491.72,55 inch smart TV with 4K resolution.,59,3.5
TV1347,Vivid TV v62169,Spectra,smart_tv,1671.68,50 inch smart TV with 4K resolution.,136,3.7
SPK1348,ClearSound v81186,AudioMax,speaker,337.98,Speaker delivering deep bass.,42,3.4
SP1349,Maxi Phone v99505,RivalTech,smartphone,980.95,Smartphone with vivid display.,173,4.0
TV1350,Cinema TV v66892,CinemaCo,smart_tv,1281.67,55 inch smart TV with smart connectivity.,90,5.0
TV1351,Cinema TV v26992,CinemaCo,smart_tv,2428.38,75 inch smart TV with smart connectivity.,151,3.0
LP1352,Pro Book v92473,UltraComp,laptop,450.77,15.6 inch laptop featuring latest processor.,163,4.5
TV1353,Ultra TV v99331,Spectra,smart_tv,1996.34,65 inch smart TV with smart connectivity.,191,5.0
LP1354,Econo Note v66092,NextGen,laptop,1043.55,14 inch laptop featuring lightweight design.,79,4.5
SPK1355,SoundWave v60851,BeatBox,speaker,229.67,Speaker delivering deep bass.,160,0.0
LP1356,Econo Note v87411,NextGen,laptop,1938.36,15.6 inch laptop featuring long battery life.,10,4.5
LP1357,Performance Pro v48249,TechCo,laptop,1923.4,15.6 inch laptop featuring high performance graphics.,127,3.2
SPK1358,Audio Pro v19298,AudioMax,speaker,203.85,Speaker delivering wireless connectivity.,63,4.5
SP1359,SmartPhone X v43975,Futura,smartphone,866.21,Smartphone with 5G connectivity.,37,3.5
TV1360,Ultra TV v20081,Spectra,smart_tv,315.17,65 inch smart TV with smart connectivity.,104,4.1
SP1361,Fusion Phone v41762,RivalTech,smartphone,751.74,Smartphone with advanced camera system.,125,0.0
SP1362,Fusion Phone v87353,Futura,smartphone,370.32,Smartphone with 5G connectivity.,197,4.0
SP1363,Maxi Phone v73951,NextCom,smartphone,332.65,Smartphone with long-lasting battery.,77,4.5
SP1364,Mobile Z v1375,TechCo,smartphone,1093.18,Smartphone with long-lasting battery.,188,4.0
TV1365,Vivid TV v89929,Spectra,smart_tv,1468.42,65 inch smart TV with sleek design.,150,4.5
TV1366,Vivid TV v50904,Spectra,smart_tv,679.63,50 inch smart TV with HDR support.,126,4.0
TV1367,Vivid TV v42645,UltraVision,smart_tv,2133.45,50 inch smart TV with HDR support.,11,4.0
LP1368,Performance Pro v63804,TechCo,laptop,1770.65,15.6 inch laptop featuring long battery life.,2,0.0
SP1369,SmartPhone X v41000,NextCom,smartphone,599.58,Smartphone with advanced camera system.,96,3.5
TV1370,Infinity TV v87278,CinemaCo,smart_tv,1089.61,75 inch smart TV with 4K resolution.,27,4.0
SP1371,Maxi Phone v7588,Futura,smartphone,399.89,Smartphone with long-lasting battery.,126,0.0
TV1372,Ultra TV v4213,UltraVision,smart_tv,2214.51,65 inch smart TV with sleek design.,0,4.0
TV1373,SmartView TV v94608,CinemaCo,smart_tv,2333.58,40 inch smart TV with 4K resolution.,190,0.0
LP1374,Business Mate v59122,UltraComp,laptop,1423.25,14 inch laptop featuring long battery life.,72,4.5
SP1375,Fusion Phone v60134,NextCom,smartphone,457.17,Smartphone with vivid display.,101,5.0
SP1376,Fusion Phone v25865,TechCo,smartphone,638.14,Smartphone with vivid display.,63,4.0
SPK1377,SoundWave v2673,AudioMax,speaker,495.96,Speaker delivering wireless connectivity.,160,3.5
TV1378,Vivid TV v78167,UltraVision,smart_tv,722.59,40 inch smart TV with sleek design.,1,3.0
TV1379,Infinity TV v46554,Spectra,smart_tv,2385.84,65 inch smart TV with sleek design.,15,4.0
TV1380,SmartView TV v65949,CinemaCo,smart_tv,571.76,65 inch smart TV with sleek design.,58,3.7
SPK1381,SoundWave v26785,SoundCo,speaker,317.85,Speaker delivering deep bass.,144,4.0
TV1382,Cinema TV v7879,Spectra,smart_tv,2423.0,40 inch smart TV with sleek design.,86,4.5
LP1383,Performance Pro v70753,UltraComp,laptop,938.61,17 inch laptop featuring high performance graphics.,189,3.5
SP1384,Maxi Phone v72604,Futura,smartphone,286.35,Smartphone with 5G connectivity.,200,0.0
SPK1385,SoundWave v99911,AudioMax,speaker,83.51,Speaker delivering wireless connectivity.,17,4.0
SPK1386,Bass Boost v40789,BeatBox,speaker,472.17,Speaker delivering wireless connectivity.,31,3.5
LP1387,Pro Book v96766,EconCo,laptop,632.51,15.6 inch laptop featuring high performance graphics.,58,4.0
TV1388,Cinema TV v70682,CinemaCo,smart_tv,1530.24,65 inch smart TV with smart connectivity.,72,4.2
SPK1389,BoomBox v20865,SoundCo,speaker,120.43,Speaker delivering crystal clear sound.,197,4.7
SPK1390,Audio Pro v44098,BassLine,speaker,426.2,Speaker delivering crystal clear sound.,148,3.8
SPK1391,Bass Boost v46763,SoundCo,speaker,84.51,Speaker delivering compact design.,180,3.5
SP1392,Maxi Phone v88867,RivalTech,smartphone,604.46,Smartphone with vivid display.,107,0.0
TV1393,Vivid TV v78945,Spectra,smart_tv,2315.33,65 inch smart TV with HDR support.,78,3.8
LP1394,Ultra Thin v81415,TechCo,laptop,1868.05,15.6 inch laptop featuring latest processor.,31,3.5
SPK1395,BoomBox v37076,AudioMax,speaker,461.59,Speaker delivering compact design.,105,4.0
LP1396,Ultra Thin v1298,TechCo,laptop,1139.61,15.6 inch laptop featuring latest processor.,175,5.0
TV1397,Infinity TV v14494,Spectra,smart_tv,1493.68,65 inch smart TV with 4K resolution.,197,4.5
TV1398,Vivid TV v76689,CinemaCo,smart_tv,769.88,65 inch smart TV with smart connectivity.,70,5.0
LP1399,Econo Note v6913,UltraComp,laptop,1593.96,13.3 inch laptop featuring long battery life.,193,3.5
SP1400,SmartPhone X v41811,TechCo,smartphone,1125.81,Smartphone with long-lasting battery.,59,4.0
LP1401,Performance Pro v9767,UltraComp,laptop,844.68,15.6 inch laptop featuring lightweight design.,65,3.5
TV1402,Ultra TV v47338,UltraVision,smart_tv,2721.11,40 inch smart TV with HDR support.,147,4.0
SPK1403,BoomBox v29760,SoundCo,speaker,440.98,Speaker delivering crystal clear sound.,200,4.5
LP1404,Business Mate v6411,TechCo,laptop,462.65,17 inch laptop featuring lightweight design.,7,4.0
TV1405,SmartView TV v65952,CinemaCo,smart_tv,542.36,40 inch smart TV with 4K resolution.,67,0.0
SP1406,Fusion Phone v84206,TechCo,smartphone,319.16,Smartphone with vivid display.,56,4.0
SPK1407,BoomBox v71587,SoundCo,speaker,376.71,Speaker delivering deep bass.,104,3.5
SP1408,Mobile Z v48410,RivalTech,smartphone,562.61,Smartphone with advanced camera system.,93,3.8
SPK1409,Bass Boost v3631,AudioMax,speaker,218.4,Speaker delivering deep bass.,9,4.5
SPK1410,Audio Pro v65468,AudioMax,speaker,76.83,Speaker delivering wireless connectivity.,141,4.4
SP1411,SmartPhone Y v73297,RivalTech,smartphone,862.27,Smartphone with long-lasting battery.,98,4.8
SP1412,Maxi Phone v44485,RivalTech,smartphone,770.12,Smartphone with vivid display.,196,0.0
SP1413,Mobile Z v22966,NextCom,smartphone,1196.76,Smartphone with long-lasting battery.,98,5.0
SP1414,Fusion Phone v29342,Futura,smartphone,809.74,Smartphone with long-lasting battery.,12,0.0
LP1415,Econo Note v42864,TechCo,laptop,1481.71,17 inch laptop featuring high performance graphics.,98,5.0
LP1416,Pro Book v30077,TechCo,laptop,1343.61,13.3 inch laptop featuring high performance graphics.,103,4.2
TV1417,Vivid TV v46951,CinemaCo,smart_tv,2194.68,65 inch smart TV with 4K resolution.,135,4.5
SPK1418,Bass Boost v73268,BeatBox,speaker,374.24,Speaker delivering compact design.,118,4.0
SP1419,Fusion Phone v24967,RivalTech,smartphone,873.23,Smartphone with vivid display.,173,3.8
LP1420,Business Mate v32594,UltraComp,laptop,1303.04,14 inch laptop featuring lightweight design.,13,4.0
LP1421,Ultra Thin v61621,TechCo,laptop,550.06,17 inch laptop featuring long battery life.,200,0.0
SP1422,Maxi Phone v39203,NextCom,smartphone,558.1,Smartphone with advanced camera system.,3,4.1
SPK1423,Audio Pro v3924,BassLine,speaker,162.14,Speaker delivering deep bass.,101,4.5
LP1424,Econo Note v61006,EconCo,laptop,524.55,14 inch laptop featuring lightweight design.,120,4.0
SP1425,SmartPhone Y v71856,RivalTech,smartphone,459.68,Smartphone with vivid display.,87,3.2
SPK1426,Audio Pro v42403,BassLine,speaker,62.87,Speaker delivering wireless connectivity.,144,3.5
SPK1427,Bass Boost v2086,SoundCo,speaker,127.6,Speaker delivering crystal clear sound.,190,3.8
LP1428,Performance Pro v26261,TechCo,laptop,929.93,17 inch laptop featuring latest processor.,60,4.0
LP1429,Performance Pro v14882,NextGen,laptop,1596.86,13.3 inch laptop featuring lightweight design.,20,5.0
SP1430,SmartPhone X v20775,TechCo,smartphone,1140.22,Smartphone with long-lasting battery.,122,4.0
LP1431,Ultra Thin v82198,UltraComp,laptop,776.24,17 inch laptop featuring latest processor.,188,4.5
SPK1432,BoomBox v64230,SoundCo,speaker,156.16,Speaker delivering wireless connectivity.,115,4.2
LP1433,Pro Book v61260,EconCo,laptop,945.92,13.3 inch laptop featuring latest processor.,123,3.8
LP1434,Pro Book v25073,EconCo,laptop,1981.69,15.6 inch laptop featuring lightweight design.,53,3.6
SP1435,Maxi Phone v69171,Futura,smartphone,850.71,Smartphone with 5G connectivity.,54,4.0
TV1436,Vivid TV v96324,ViewTech,smart_tv,2900.83,40 inch smart TV with sleek design.,188,4.0
TV1437,SmartView TV v89982,ViewTech,smart_tv,781.51,40 inch smart TV with sleek design.,145,4.5
LP1438,Pro Book v77532,UltraComp,laptop,337.21,14 inch laptop featuring latest processor.,31,4.2
SP1439,SmartPhone Y v23626,RivalTech,smartphone,622.56,Smartphone with long-lasting battery.,167,4.0
TV1440,SmartView TV v62979,ViewTech,smart_tv,1321.77,40 inch smart TV with smart connectivity.,117,0.0
SP1441,SmartPhone Y v98278,RivalTech,smartphone,605.93,Smartphone with long-lasting battery.,186,0.0
SPK1442,ClearSound v31566,AudioMax,speaker,403.91,Speaker delivering deep bass.,132,4.0
LP1443,Econo Note v89969,NextGen,laptop,907.38,17 inch laptop featuring lightweight design.,101,4.5
LP1444,Ultra Thin v25704,UltraComp,laptop,1488.56,17 inch laptop featuring lightweight design.,189,3.7
SP1445,Mobile Z v76370,RivalTech,smartphone,763.7,Smartphone with long-lasting battery.,3,3.9
TV1446,Cinema TV v84331,UltraVision,smart_tv,1061.61,40 inch smart TV with smart connectivity.,152,4.1
SPK1447,BoomBox v50578,SoundCo,speaker,210.88,Speaker delivering wireless connectivity.,20,4.0
LP1448,Business Mate v42973,TechCo,laptop,448.07,14 inch laptop featuring latest processor.,199,4.8
TV1449,Ultra TV v85555,Spectra,smart_tv,2746.39,65 inch smart TV with sleek design.,116,3.9
SPK1450,BoomBox v100,BeatBox,speaker,282.16,Speaker delivering compact design.,191,4.0
SPK1451,BoomBox v71222,BeatBox,speaker,493.81,Speaker delivering deep bass.,39,4.2
SPK1452,ClearSound v72561,BeatBox,speaker,51.25,Speaker delivering crystal clear sound.,188,4.0
TV1453,Ultra TV v22782,CinemaCo,smart_tv,1551.77,65 inch smart TV with smart connectivity.,124,4.5
TV1454,Vivid TV v93996,Spectra,smart_tv,397.85,55 inch smart TV with HDR support.,129,4.0
TV1455,Vivid TV v8515,UltraVision,smart_tv,864.55,75 inch smart TV with sleek design.,199,4.2
LP1456,Ultra Thin v81094,NextGen,laptop,503.41,13.3 inch laptop featuring lightweight design.,146,0.0
TV1457,Vivid TV v47842,UltraVision,smart_tv,1206.27,75 inch smart TV with HDR support.,178,3.8
SPK1458,Bass Boost v28613,SoundCo,speaker,302.66,Speaker delivering deep bass.,112,4.2
SP1459,Fusion Phone v87727,NextCom,smartphone,403.78,Smartphone with vivid display.,141,0.0
SPK1460,SoundWave v47432,BeatBox,speaker,394.1,Speaker delivering crystal clear sound.,87,0.0
SP1461,SmartPhone X v22595,TechCo,smartphone,422.25,Smartphone with 5G connectivity.,121,3.0
SP1462,Fusion Phone v33184,TechCo,smartphone,1039.03,Smartphone with long-lasting battery.,122,4.3
LP1463,Econo Note v24424,EconCo,laptop,599.25,14 inch laptop featuring latest processor.,17,4.0
LP1464,Pro Book v26164,EconCo,laptop,394.25,13.3 inch laptop featuring long battery life.,162,4.5
SPK1465,BoomBox v55945,AudioMax,speaker,417.1,Speaker delivering compact design.,115,5.0
SPK1466,ClearSound v7103,AudioMax,speaker,208.86,Speaker delivering wireless connectivity.,133,4.5
